hotel_name,hotel_location,hotel_rating,hotel_star_rating,hotel_review_count,date,room_type,price,currency,amenities,availability,cancellation_policy,meal_plan
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2026-01-05,Family Room,7245.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2026-01-05,Family Suite,8775.0,INR,Super Saver;Parking;Breakfast;WiFi;Pool Access;City View;Air Conditioning,Available,,Breakfast Included
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2026-01-05,No Rooms Found,,INR,,Not Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king Parking Local admission tickets Spa Discount 15,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king Bike rental Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,King Bed Room 43 m²,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,Suite 60 m²,73095.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king bed 8,76700.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,Twin 104 m²,76510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king Express check-in Free WiFi See details,76510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king bed Bathtub Hair dryer Shower Air conditioning Mini bar Coffee,76510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,Twin 105 m²,76510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,king bed Recommended Preferred by Couples 10,113093.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-28,Suite 214 m²,495010.0,INR,,Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2026-01-01,No Rooms Found,,INR,,Not Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-03,king Free WiFi See details,1999.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-03,king Free WiFi See details Original Price,2000.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-03,Deluxe Quadruple Room 200 m²,3856.0,INR,,Available,,
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2026-01-05,Superior Twin,5522.0,INR,Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2026-01-05,Superior Double,5522.0,INR,Minibar;Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
Vinayak Guest House,,,,,2026-01-03,king Free WiFi See details Original Price,1641.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2026-01-07,King Room 43 m²,1471.0,INR,,Available,,
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2025-12-22,No Rooms Found,,INR,,Not Available,,
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-05,Double Room,3868.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-05,Deluxe Premier Room,4517.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-05,Junior Suite,6479.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2026-01-06,No Rooms Found,,INR,,Not Available,,
Hotel Meenakshi Palace,"Bani Park, Jaipur",7.0,3,23,2026-01-06,Triple Room,3149.0,INR,Breakfast;WiFi,Available,Free Cancellation,Breakfast Included
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2026-01-02,No Rooms Found,,INR,,Not Available,,
Leisure Inn Grand Chanakya,"Ashok Nagar, Jaipur",7.6,5,1420,2025-12-31,Standard Room,,INR,,Not Available,,
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-31,No Rooms Found,,INR,,Not Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king Parking Local admission tickets Spa Discount 15,69510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king Express check-in Free WiFi See details,69510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king Bike rental Express check-in Free WiFi See details,70000.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,King Bed Room 43 m²,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king bed Your kid can stay for FREE,76700.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king bed 8,80633.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,Twin 104 m²,85550.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king bed Bathtub Hair dryer Shower Air conditioning Mini bar Coffee,78310.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,Twin 105 m²,78310.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,king bed Recommended Your kid can stay for FREE,113093.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-29,Suite 214 m²,495010.0,INR,,Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2026-01-02,No Rooms Found,,INR,,Not Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-09,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,9998.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-09,king Free WiFi See details Last minute price drop,9998.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-09,King 20 m²,4648.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-09,Suite 41 m²,4655.0,INR,,Available,,
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2026-01-06,Royal Room,5762.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-04,king Free WiFi See details Original Price,2000.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-04,king Free WiFi See details,1279.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-04,Deluxe Quadruple Room 200 m²,3856.0,INR,,Available,,
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2026-01-06,Superior Twin,6307.0,INR,Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2026-01-06,Superior Double,6307.0,INR,Minibar;Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
Vinayak Guest House,,,,,2026-01-04,No Rooms Found,,INR,,Not Available,,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-11,No Rooms Found,,INR,,Not Available,,
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-06,Deluxe Premier Twin,4147.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-06,Double Room,4147.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-06,Deluxe Premier Room,4705.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-06,Junior Suite,6479.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-06,Luxury Suite,6777.0,INR,Parking;Breakfast;WiFi;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-06,Deluxe Suite,9179.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2026-01-07,No Rooms Found,,INR,,Not Available,,
Hotel Meenakshi Palace,"Bani Park, Jaipur",7.0,3,23,2026-01-07,Triple Room,3149.0,INR,Breakfast;WiFi,Available,Free Cancellation,Breakfast Included
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-10,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,11094.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-10,king Free WiFi See details Last minute price drop,5217.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-10,Suite 41 m²,12366.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-10,Single - Room 11 m²,5217.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-10,queen bed Sold out at,4252.0,INR,,Available,,
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2026-01-07,Superior Twin,5695.0,INR,Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2026-01-07,Superior Double,5695.0,INR,Minibar;Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2025-12-23,No Rooms Found,,INR,,Not Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-30,No Rooms Found,,INR,,Not Available,,
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2026-01-03,No Rooms Found,,INR,,Not Available,,
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2026-01-07,Royal Room,5600.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2026-01-07,Family Room,7245.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Leisure Inn Grand Chanakya,"Ashok Nagar, Jaipur",7.6,5,1420,2026-01-01,Standard Room,,INR,,Not Available,,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-12,King Guest Room With City View 34 Sqm/beer Bucket Per Stay/ Wifi/sofa Rain Shower/sep Bathtub/tea-co,7900.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-12,King Executive Room With Lounge Access 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd,9900.0,INR,Wi-Fi [free];Breakfast;WiFi;Balcony;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-12,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,10400.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-12,King 1 Bedroom Suite With City View 62 Sqm/bfst-drinks-snacks In Lounge/media Hub Large Seating Area,18400.0,INR,Minibar;Breakfast;City View;Air Conditioning,Available,,Breakfast Included
Vinayak Guest House,,,,,2026-01-05,No Rooms Found,,INR,,Not Available,,
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2026-01-01,No Rooms Found,,INR,,Not Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2026-01-03,No Rooms Found,,INR,,Not Available,,
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-07,Deluxe Premier Twin,3868.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-07,Double Room,3868.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-07,Deluxe Premier Room,4517.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-07,Junior Suite,6479.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-07,Luxury Suite,6507.0,INR,Parking;Breakfast;WiFi;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2026-01-07,Deluxe Suite,9179.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Sugan Niwas Palace,,,,,2025-12-09,king Free WiFi See details Cheapest price you,5892.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-09,king Free WiFi See details Original Price,5892.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-05,king Free WiFi See details Original Price,2000.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-05,king Free WiFi See details,1125.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-05,Deluxe - 1 Queen Bed 150 m²,2164.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-05,Deluxe Quadruple Room 200 m²,3856.0,INR,,Available,,
Gypsy Monkey,"Sindhi Camp, Jaipur",8.3,2,1655,2025-12-09,king Free WiFi See details Original Price,2381.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-11,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,11094.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-11,king Free WiFi See details Original Price,11094.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-11,queen bed Your kid can stay for FREE,11287.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-11,Suite 41 m²,4655.0,INR,,Available,,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-13,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,13400.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-13,King 1 Bedroom Suite With City View 62 Sqm/bfst-drinks-snacks In Lounge/media Hub Large Seating Area,30139.0,INR,Minibar;Breakfast;City View;Air Conditioning,Available,,Breakfast Included
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2026-01-04,Superior Room,6034.0,INR,,Available,,
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2026-01-04,Premium Room,5286.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king Parking Local admission tickets Spa Discount 15,69510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king Express check-in Free WiFi See details,69510.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king Bike rental Express check-in Free WiFi See details,70000.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,King Bed Room 43 m²,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,Twin 46 m²,76700.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king bed 8,80633.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,Twin 104 m²,85550.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king bed Bathtub Hair dryer Shower Air conditioning Mini bar Coffee,78310.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,Twin 105 m²,78310.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king bed Recommended Your kid can stay for FREE,113093.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,Suite 214 m²,495010.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-31,king bed Sold out at,49890.0,INR,,Available,,
"The Fern Residency, Jaipur","The Fern Residency, Jaipur",8.3,4,1183,2025-12-09,Winter Green Room,6720.0,INR,Air Conditioning;Super Saver;Parking;Breakfast;WiFi;Minibar;City View;Wi-Fi [free],Available,,Breakfast Included
Vinayak Guest House,,,,,2026-01-06,king Free WiFi See details Original Price,1641.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-10,king Free WiFi See details Cheapest price you,6392.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-10,king Free WiFi See details Original Price,6392.0,INR,,Available,,
Leisure Inn Grand Chanakya,"Ashok Nagar, Jaipur",7.6,5,1420,2026-01-02,Standard Room,,INR,,Not Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-09,No Rooms Found,,INR,,Not Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-06,king Free WiFi See details Original Price,2000.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-06,king Free WiFi See details,1092.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2026-01-06,Deluxe Quadruple Room 200 m²,3856.0,INR,,Available,,
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2026-01-02,No Rooms Found,,INR,,Not Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-12,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,11274.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-12,king Free WiFi See details Original Price,11274.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-12,King 20 m²,4648.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-12,Suite 41 m²,4655.0,INR,,Available,,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-09,King Twin Room,3307.0,INR,Parking;Air Conditioning;WiFi,Available,Non-refundable,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-09,King Double Room,3307.0,INR,Garden View;Parking;Air Conditioning;WiFi,Available,Non-refundable,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-14,King Guest Room With City View 34 Sqm/beer Bucket Per Stay/ Wifi/sofa Rain Shower/sep Bathtub/tea-co,8850.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-14,King Executive Room With Lounge Access 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd,11400.0,INR,Wi-Fi [free];Breakfast;WiFi;Balcony;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-14,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,11900.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-14,King 1 Bedroom Suite With City View 62 Sqm/bfst-drinks-snacks In Lounge/media Hub Large Seating Area,18900.0,INR,Minibar;Breakfast;City View;Air Conditioning,Available,,Breakfast Included
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2025-12-24,No Rooms Found,,INR,,Not Available,,
Gypsy Monkey,"Sindhi Camp, Jaipur",8.3,2,1655,2025-12-10,king Free WiFi See details Original Price,2643.0,INR,,Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2026-01-04,No Rooms Found,,INR,,Not Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2026-01-01,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2026-01-01,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2026-01-01,king Parking Local admission tickets Spa Discount 15,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2026-01-01,king Bike rental Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
